sub,sess,run,trial_num,cond,task,RT,acc,mult_cond
111,Pre,1,6,2,sound,1.315,1,single
111,Pre,1,7,2,sound,1.0604,1,single
111,Pre,1,8,2,sound,0.77658,1,single
111,Pre,1,10,3,shape,1.6632,1,multi-first
111,Pre,1,10,3,sound,2.0352,1,multi-second
111,Pre,1,11,1,shape,1.2117,1,single
111,Pre,1,12,3,shape,2.1527,1,multi-first
111,Pre,1,12,3,sound,2.4297,1,multi-second
111,Pre,1,13,2,sound,1.0623,1,single
111,Pre,1,14,1,shape,0.93669,1,single
111,Pre,1,15,3,shape,2.1332,1,multi-first
111,Pre,1,15,3,sound,2.2312,1,multi-second
111,Pre,1,16,2,sound,1.1071,1,single
111,Pre,1,17,1,shape,0.77833,1,single
111,Pre,1,18,2,sound,1.1751,1,single
111,Pre,2,1,3,shape,2.04,1,multi-second
111,Pre,2,1,3,sound,2.038,1,multi-first
111,Pre,2,2,2,sound,1.2869,1,single
111,Pre,2,3,1,shape,1.1944,1,single
111,Pre,2,4,2,sound,0.90943,1,single
111,Pre,2,5,3,shape,1.1292,1,multi-first
111,Pre,2,5,3,sound,1.9692,1,multi-second
111,Pre,2,7,1,shape,1.0396,1,single
111,Pre,2,8,2,sound,1.2342,1,single
111,Pre,2,9,2,sound,0.84937,1,single
111,Pre,2,10,3,shape,2.2495,1,multi-first
111,Pre,2,10,3,sound,2.3475,1,multi-second
111,Pre,2,11,1,shape,0.96229,1,single
111,Pre,2,12,3,shape,1.332,1,multi-first
111,Pre,2,12,3,sound,1.415,1,multi-second
111,Pre,2,13,2,sound,1.0835,1,single
111,Pre,2,14,1,shape,1.1242,1,single
111,Pre,2,15,3,shape,1.7334,1,multi-second
111,Pre,2,15,3,sound,1.7184,1,multi-first
111,Pre,2,16,2,sound,1.2419,1,single
111,Pre,2,17,1,shape,0.70536,1,single
111,Pre,2,18,1,shape,1.0043,1,single
111,Pre,3,1,1,shape,0.83,1,single
111,Pre,3,2,2,sound,1.0662,1,single
111,Pre,3,3,1,shape,0.87426,1,single
111,Pre,3,4,1,shape,0.75036,1,single
111,Pre,3,5,3,shape,2.0222,1,multi-second
111,Pre,3,5,3,sound,2.0152,1,multi-first
111,Pre,3,6,1,shape,0.72413,1,single
111,Pre,3,7,2,sound,1.0556,1,single
111,Pre,3,8,2,sound,1.169,1,single
111,Pre,3,9,2,sound,0.89215,1,single
111,Pre,3,10,3,shape,1.5001,1,multi-first
111,Pre,3,10,3,sound,1.5211,1,multi-second
111,Pre,3,11,1,shape,0.89497,1,single
111,Pre,3,12,3,shape,1.2572,1,multi-second
111,Pre,3,12,3,sound,1.2552,1,multi-first
111,Pre,3,13,2,sound,0.94325,1,single
111,Pre,3,14,3,shape,2.1101,1,multi-second
111,Pre,3,14,3,sound,2.1011,1,multi-first
111,Pre,3,15,3,shape,1.7429,1,multi-first
111,Pre,3,15,3,sound,1.8089,1,multi-second
111,Pre,3,16,2,sound,1.258,1,single
111,Pre,3,17,3,shape,1.5661,1,multi-first
111,Pre,3,17,3,sound,1.6121,1,multi-second
111,Pre,3,18,1,shape,0.83602,1,single
111,Pre,4,1,1,shape,0.96931,1,single
111,Pre,4,2,2,sound,1.3575,1,single
111,Pre,4,3,3,shape,2.444,1,multi-first
111,Pre,4,3,3,sound,2.468,1,multi-second
111,Pre,4,4,1,shape,0.72373,1,single
111,Pre,4,5,2,sound,1.2701,1,single
111,Pre,4,6,2,sound,1.1279,1,single
111,Pre,4,7,2,sound,1.6389,1,single
111,Pre,4,8,2,sound,0.78108,1,single
111,Pre,4,9,3,shape,1.4229,1,multi-second
111,Pre,4,9,3,sound,1.4129,1,multi-first
111,Pre,4,10,3,shape,1.557,1,multi-first
111,Pre,4,10,3,sound,1.559,1,multi-second
111,Pre,4,11,3,shape,1.3041,1,multi-second
111,Pre,4,11,3,sound,1.2981,1,multi-first
111,Pre,4,13,3,shape,2.2926,1,multi-second
111,Pre,4,13,3,sound,2.2756,1,multi-first
111,Pre,4,14,1,shape,1.3679,1,single
111,Pre,4,15,3,shape,2.7737,1,multi-first
111,Pre,4,15,3,sound,2.7807,1,multi-second
111,Pre,4,16,1,shape,1.1079,1,single
111,Pre,4,17,1,shape,0.84175,1,single
111,Pre,4,18,2,sound,1.3749,1,single
111,Pre,5,1,1,shape,0.66242,1,single
111,Pre,5,2,3,shape,1.9794,1,multi-first
111,Pre,5,2,3,sound,2.0014,1,multi-second
111,Pre,5,3,1,shape,1.1831,1,single
111,Pre,5,4,1,shape,1.3994,1,single
111,Pre,5,5,3,shape,2.1131,1,multi-first
111,Pre,5,5,3,sound,2.1731,1,multi-second
111,Pre,5,6,2,sound,1.8135,1,single
111,Pre,5,7,2,sound,0.87617,1,single
111,Pre,5,8,2,sound,0.98659,1,single
111,Pre,5,9,3,shape,1.5232,1,multi-second
111,Pre,5,9,3,sound,1.5061,1,multi-first
111,Pre,5,10,3,shape,2.0843,1,multi-first
111,Pre,5,10,3,sound,2.0983,1,multi-second
111,Pre,5,12,3,shape,2.1723,1,multi-first
111,Pre,5,12,3,sound,2.2023,1,multi-second
111,Pre,5,13,2,sound,1.1316,1,single
111,Pre,5,14,1,shape,0.97348,1,single
111,Pre,5,15,3,shape,2.0713,1,multi-second
111,Pre,5,15,3,sound,1.9783,1,multi-first
111,Pre,5,16,2,sound,1.0823,1,single
111,Pre,5,17,1,shape,0.95333,1,single
111,Pre,5,18,2,sound,1.1646,1,single
111,Pre,6,1,3,shape,2.0305,1,multi-first
111,Pre,6,1,3,sound,2.0345,1,multi-second
111,Pre,6,2,2,sound,1.1542,1,single
111,Pre,6,5,3,shape,1.7731,1,multi-first
111,Pre,6,5,3,sound,1.8091,1,multi-second
111,Pre,6,6,3,shape,1.8643,1,multi-first
111,Pre,6,6,3,sound,1.8913,1,multi-second
111,Pre,6,7,1,shape,1.0892,1,single
111,Pre,6,8,2,sound,1.723,1,single
111,Pre,6,9,2,sound,0.94295,1,single
111,Pre,6,11,1,shape,0.76318,1,single
111,Pre,6,12,3,shape,2.2972,1,multi-first
111,Pre,6,12,3,sound,2.3272,1,multi-second
111,Pre,6,13,2,sound,1.2962,1,single
111,Pre,6,14,1,shape,1.7353,1,single
111,Pre,6,15,3,shape,1.5982,1,multi-first
111,Pre,6,15,3,sound,1.6082,1,multi-second
111,Pre,6,16,2,sound,1.4574,1,single
111,Pre,6,18,1,shape,0.9634,1,single
112,Pre,1,3,3,shape,1.5701,1,multi-second
112,Pre,1,3,3,sound,1.5681,1,multi-first
112,Pre,1,4,2,sound,0.55398,1,single
112,Pre,1,5,3,shape,1.481,1,multi-first
112,Pre,1,5,3,sound,1.494,1,multi-second
112,Pre,1,6,1,shape,0.64415,1,single
112,Pre,1,7,3,shape,0.80805,1,multi-first
112,Pre,1,7,3,sound,0.87302,1,multi-second
112,Pre,1,8,2,sound,0.56604,1,single
112,Pre,1,9,3,shape,0.93179,1,multi-first
112,Pre,1,9,3,sound,1.0388,1,multi-second
112,Pre,1,10,1,shape,0.57608,1,single
112,Pre,1,11,2,sound,1.0011,1,single
112,Pre,1,12,2,sound,0.91615,1,single
112,Pre,1,13,1,shape,0.60236,1,single
112,Pre,1,14,3,shape,1.2158,1,multi-second
112,Pre,1,14,3,sound,1.2067,1,multi-first
112,Pre,1,15,1,shape,0.4482,1,single
112,Pre,1,16,2,sound,0.73047,1,single
112,Pre,1,17,3,shape,0.72663,1,multi-second
112,Pre,1,17,3,sound,0.70561,1,multi-first
112,Pre,1,18,1,shape,0.67165,1,single
112,Pre,2,2,1,shape,0.72319,1,single
112,Pre,2,4,1,shape,0.69379,1,single
112,Pre,2,5,3,shape,0.90951,1,multi-second
112,Pre,2,5,3,sound,0.8955,1,multi-first
112,Pre,2,6,3,shape,0.85673,1,multi-second
112,Pre,2,6,3,sound,0.85479,1,multi-first
112,Pre,2,7,3,shape,0.94188,1,multi-second
112,Pre,2,7,3,sound,0.92787,1,multi-first
112,Pre,2,8,2,sound,0.59967,1,single
112,Pre,2,9,2,sound,0.58158,1,single
112,Pre,2,10,2,sound,0.65187,1,single
112,Pre,2,11,1,shape,0.44262,1,single
112,Pre,2,12,3,shape,0.72654,1,multi-first
112,Pre,2,12,3,sound,0.73457,1,multi-second
112,Pre,2,13,1,shape,0.54991,1,single
112,Pre,2,14,1,shape,0.60867,1,single
112,Pre,2,15,2,sound,0.47171,1,single
112,Pre,2,16,2,sound,0.79482,1,single
112,Pre,2,17,1,shape,0.50273,1,single
112,Pre,3,1,3,shape,1.2729,1,multi-second
112,Pre,3,1,3,sound,1.2489,1,multi-first
112,Pre,3,2,3,shape,0.70333,1,multi-second
112,Pre,3,2,3,sound,0.69134,1,multi-first
112,Pre,3,3,3,shape,0.71421,1,multi-second
112,Pre,3,3,3,sound,0.70724,1,multi-first
112,Pre,3,4,2,sound,0.93269,1,single
112,Pre,3,6,2,sound,0.74613,1,single
112,Pre,3,7,2,sound,0.57451,1,single
112,Pre,3,8,2,sound,0.70899,1,single
112,Pre,3,9,1,shape,0.8008,1,single
112,Pre,3,10,1,shape,0.46285,1,single
112,Pre,3,11,1,shape,0.61878,1,single
112,Pre,3,12,2,sound,0.51391,1,single
112,Pre,3,13,1,shape,0.56076,1,single
112,Pre,3,15,3,shape,0.90752,1,multi-first
112,Pre,3,15,3,sound,0.90949,1,multi-second
112,Pre,3,16,1,shape,0.71012,1,single
112,Pre,3,17,2,sound,1.0449,1,single
112,Pre,3,18,3,shape,1.0811,1,multi-second
112,Pre,3,18,3,sound,1.0281,1,multi-first
112,Pre,4,1,1,shape,0.58133,1,single
112,Pre,4,2,3,shape,1.0128,1,multi-first
112,Pre,4,2,3,sound,1.0178,1,multi-second
112,Pre,4,3,2,sound,0.52693,1,single
112,Pre,4,4,2,sound,0.63781,1,single
112,Pre,4,5,1,shape,0.53473,1,single
112,Pre,4,6,2,sound,0.44376,1,single
112,Pre,4,7,3,shape,0.6917,1,multi-first
112,Pre,4,7,3,sound,0.7417,1,multi-second
112,Pre,4,8,2,sound,0.91457,1,single
112,Pre,4,9,3,shape,0.93339,1,multi-first
112,Pre,4,9,3,sound,0.96441,1,multi-second
112,Pre,4,10,1,shape,0.73667,1,single
112,Pre,4,11,2,sound,0.58567,1,single
112,Pre,4,12,1,shape,0.52483,1,single
112,Pre,4,13,1,shape,0.68191,1,single
112,Pre,4,14,3,shape,0.82992,1,multi-second
112,Pre,4,14,3,sound,0.79287,1,multi-first
112,Pre,4,16,3,shape,1.1047,1,multi-second
112,Pre,4,16,3,sound,1.0927,1,multi-first
112,Pre,4,17,3,shape,1.3025,1,multi-second
112,Pre,4,17,3,sound,1.2645,1,multi-first
112,Pre,4,18,1,shape,0.6507,1,single
112,Pre,5,1,2,sound,1.0517,1,single
112,Pre,5,2,1,shape,0.68736,1,single
112,Pre,5,3,3,shape,0.81825,1,multi-first
112,Pre,5,3,3,sound,0.82521,1,multi-second
112,Pre,5,4,2,sound,0.54138,1,single
112,Pre,5,5,3,shape,1.1081,1,multi-first
112,Pre,5,5,3,sound,1.1251,1,multi-second
112,Pre,5,6,1,shape,0.59228,1,single
112,Pre,5,7,3,shape,1.0881,1,multi-second
112,Pre,5,7,3,sound,1.0651,1,multi-first
112,Pre,5,8,2,sound,0.71826,1,single
112,Pre,5,9,3,shape,0.9645,1,multi-second
112,Pre,5,9,3,sound,0.95155,1,multi-first
112,Pre,5,10,1,shape,0.5398,1,single
112,Pre,5,11,2,sound,0.51287,1,single
112,Pre,5,12,2,sound,0.68176,1,single
112,Pre,5,13,1,shape,0.5552,1,single
112,Pre,5,14,3,shape,1.0098,1,multi-second
112,Pre,5,14,3,sound,0.96592,1,multi-first
112,Pre,5,15,1,shape,0.55786,1,single
112,Pre,5,16,2,sound,0.66417,1,single
112,Pre,5,18,1,shape,0.78111,1,single
112,Pre,6,1,2,sound,0.87664,1,single
112,Pre,6,2,1,shape,0.61911,1,single
112,Pre,6,3,3,shape,1.2359,1,multi-second
112,Pre,6,3,3,sound,1.2169,1,multi-first
112,Pre,6,4,1,shape,0.6599,1,single
112,Pre,6,5,3,shape,1.1228,1,multi-second
112,Pre,6,5,3,sound,1.0768,1,multi-first
112,Pre,6,6,3,shape,1.0208,1,multi-second
112,Pre,6,6,3,sound,1.0138,1,multi-first
112,Pre,6,7,3,shape,1.4285,1,multi-second
112,Pre,6,7,3,sound,1.4055,1,multi-first
112,Pre,6,8,2,sound,0.73397,1,single
112,Pre,6,9,2,sound,0.68671,1,single
112,Pre,6,10,2,sound,0.75272,1,single
112,Pre,6,12,3,shape,1.0133,1,multi-second
112,Pre,6,12,3,sound,1.0084,1,multi-first
112,Pre,6,13,1,shape,0.57448,1,single
112,Pre,6,14,1,shape,0.53097,1,single
112,Pre,6,15,2,sound,0.51528,1,single
112,Pre,6,16,2,sound,0.79037,1,single
112,Pre,6,17,1,shape,0.47634,1,single
112,Pre,6,18,3,shape,1.2578,1,multi-second
112,Pre,6,18,3,sound,1.2278,1,multi-first
113,Pre,1,3,3,shape,2.1196,1,multi-first
113,Pre,1,3,3,sound,2.1306,1,multi-second
113,Pre,1,4,1,shape,2.3208,1,single
113,Pre,1,5,2,sound,1.1647,1,single
113,Pre,1,6,2,sound,0.7856,1,single
113,Pre,1,7,2,sound,0.73018,1,single
113,Pre,1,8,2,sound,0.85656,1,single
113,Pre,1,10,1,shape,0.89143,1,single
113,Pre,1,11,3,shape,2.5206,1,multi-first
113,Pre,1,11,3,sound,2.5316,1,multi-second
113,Pre,1,12,1,shape,1.4676,1,single
113,Pre,1,14,1,shape,0.95871,1,single
113,Pre,1,15,2,sound,1.1648,1,single
113,Pre,1,16,3,shape,1.8357,1,multi-first
113,Pre,1,16,3,sound,1.8417,1,multi-second
113,Pre,1,17,3,shape,1.2709,1,multi-first
113,Pre,1,17,3,sound,1.2809,1,multi-second
113,Pre,1,18,1,shape,1.1916,1,single
113,Pre,2,1,1,shape,2.0116,1,single
113,Pre,2,2,2,sound,0.77037,1,single
113,Pre,2,3,1,shape,0.57813,1,single
113,Pre,2,4,1,shape,0.80754,1,single
113,Pre,2,5,3,shape,3.1624,1,multi-first
113,Pre,2,5,3,sound,3.1734,1,multi-second
113,Pre,2,6,2,sound,1.1354,1,single
113,Pre,2,7,2,sound,1.1313,1,single
113,Pre,2,8,2,sound,0.56745,1,single
113,Pre,2,9,3,shape,2.6502,1,multi-second
113,Pre,2,9,3,sound,2.6482,1,multi-first
113,Pre,2,10,3,shape,0.98145,1,multi-first
113,Pre,2,10,3,sound,0.98745,1,multi-second
113,Pre,2,11,3,shape,1.0499,1,multi-second
113,Pre,2,11,3,sound,1.0379,1,multi-first
113,Pre,2,12,1,shape,2.1447,1,single
113,Pre,2,13,1,shape,0.94228,1,single
113,Pre,2,14,3,shape,2.4203,1,multi-first
113,Pre,2,14,3,sound,2.4273,1,multi-second
113,Pre,2,15,3,shape,1.0684,1,multi-first
113,Pre,2,15,3,sound,1.0744,1,multi-second
113,Pre,2,16,1,shape,1.8351,1,single
113,Pre,2,17,2,sound,1.1303,1,single
113,Pre,2,18,2,sound,0.87735,1,single
113,Pre,3,2,2,sound,1.5374,1,single
113,Pre,3,3,1,shape,1.3424,1,single
113,Pre,3,5,2,sound,0.9815,1,single
113,Pre,3,6,2,sound,1.6333,1,single
113,Pre,3,7,3,shape,2.5468,1,multi-second
113,Pre,3,7,3,sound,2.5448,1,multi-first
113,Pre,3,8,1,shape,1.0493,1,single
113,Pre,3,9,3,shape,2.6519,1,multi-first
113,Pre,3,9,3,sound,2.6659,1,multi-second
113,Pre,3,10,3,shape,1.4772,1,multi-first
113,Pre,3,10,3,sound,1.4892,1,multi-second
113,Pre,3,11,3,shape,1.7682,1,multi-first
113,Pre,3,11,3,sound,1.7782,1,multi-second
113,Pre,3,12,2,sound,1.164,1,single
113,Pre,3,13,2,sound,0.80121,1,single
113,Pre,3,14,1,shape,1.2572,1,single
113,Pre,3,15,3,shape,1.6019,1,multi-first
113,Pre,3,15,3,sound,1.6129,1,multi-second
113,Pre,3,16,1,shape,1.1932,1,single
113,Pre,3,17,1,shape,1.376,1,single
113,Pre,3,18,1,shape,0.90493,1,single
113,Pre,4,1,1,shape,0.85845,1,single
113,Pre,4,2,1,shape,0.65915,1,single
113,Pre,4,3,1,shape,1.5291,1,single
113,Pre,4,4,3,shape,2.1832,1,multi-first
113,Pre,4,4,3,sound,2.1982,1,multi-second
113,Pre,4,5,3,shape,1.0453,1,multi-first
113,Pre,4,5,3,sound,1.0493,1,multi-second
113,Pre,4,6,2,sound,1.2491,1,single
113,Pre,4,7,3,shape,1.6679,1,multi-first
113,Pre,4,7,3,sound,1.6829,1,multi-second
113,Pre,4,8,2,sound,1.1531,1,single
113,Pre,4,9,3,shape,1.9159,1,multi-second
113,Pre,4,9,3,sound,1.9049,1,multi-first
113,Pre,4,10,3,shape,0.79198,1,multi-first
113,Pre,4,10,3,sound,0.81597,1,multi-second
113,Pre,4,11,1,shape,1.133,1,single
113,Pre,4,12,2,sound,1.8418,1,single
113,Pre,4,13,3,shape,1.3181,1,multi-first
113,Pre,4,13,3,sound,1.3471,1,multi-second
113,Pre,4,14,2,sound,1.1031,1,single
113,Pre,4,15,1,shape,0.89888,1,single
113,Pre,4,16,1,shape,0.77595,1,single
113,Pre,4,17,2,sound,0.96187,1,single
113,Pre,4,18,2,sound,0.81884,1,single
113,Pre,5,1,3,shape,2.216,1,multi-first
113,Pre,5,1,3,sound,2.228,1,multi-second
113,Pre,5,2,3,shape,1.1892,1,multi-second
113,Pre,5,2,3,sound,1.1872,1,multi-first
113,Pre,5,3,3,shape,1.8515,1,multi-first
113,Pre,5,3,3,sound,1.8595,1,multi-second
113,Pre,5,4,1,shape,1.127,1,single
113,Pre,5,5,2,sound,1.1305,1,single
113,Pre,5,6,2,sound,0.90547,1,single
113,Pre,5,7,2,sound,0.98728,1,single
113,Pre,5,8,2,sound,0.85808,1,single
113,Pre,5,9,1,shape,0.70044,1,single
113,Pre,5,10,1,shape,1.1769,1,single
113,Pre,5,11,3,shape,1.4053,1,multi-first
113,Pre,5,11,3,sound,1.4143,1,multi-second
113,Pre,5,12,1,shape,0.99567,1,single
113,Pre,5,13,2,sound,0.98224,1,single
113,Pre,5,14,1,shape,0.89609,1,single
113,Pre,5,15,2,sound,0.83368,1,single
113,Pre,5,16,3,shape,1.3274,1,multi-first
113,Pre,5,16,3,sound,1.3565,1,multi-second
113,Pre,5,17,3,shape,1.2761,1,multi-first
113,Pre,5,17,3,sound,1.2871,1,multi-second
113,Pre,5,18,1,shape,1.1605,1,single
113,Pre,6,1,1,shape,1.358,1,single
113,Pre,6,2,2,sound,1.0416,1,single
113,Pre,6,3,1,shape,0.66677,1,single
113,Pre,6,4,1,shape,1.8252,1,single
113,Pre,6,5,3,shape,1.7222,1,multi-first
113,Pre,6,5,3,sound,1.7322,1,multi-second
113,Pre,6,6,2,sound,0.9722,1,single
113,Pre,6,7,2,sound,1.6545,1,single
113,Pre,6,8,2,sound,0.73522,1,single
113,Pre,6,9,3,shape,2.2962,1,multi-first
113,Pre,6,9,3,sound,2.3022,1,multi-second
113,Pre,6,10,3,shape,0.77388,1,multi-first
113,Pre,6,10,3,sound,0.78388,1,multi-second
113,Pre,6,11,3,shape,0.6692,1,multi-first
113,Pre,6,11,3,sound,0.68319,1,multi-second
113,Pre,6,12,1,shape,2.0653,1,single
113,Pre,6,13,1,shape,0.62732,1,single
113,Pre,6,14,3,shape,1.7736,1,multi-first
113,Pre,6,14,3,sound,1.7966,1,multi-second
113,Pre,6,15,3,shape,0.84033,1,multi-first
113,Pre,6,15,3,sound,0.84232,1,multi-second
113,Pre,6,16,1,shape,0.98808,1,single
113,Pre,6,17,2,sound,0.95481,1,single
113,Pre,6,18,2,sound,1.1862,1,single
114,Pre,1,2,1,shape,0.99921,1,single
114,Pre,1,3,1,shape,0.78565,1,single
114,Pre,1,4,3,shape,0.80226,1,multi-second
114,Pre,1,4,3,sound,0.79426,1,multi-first
114,Pre,1,5,3,shape,0.63244,1,multi-first
114,Pre,1,5,3,sound,0.68444,1,multi-second
114,Pre,1,6,2,sound,0.87072,1,single
114,Pre,1,7,2,sound,0.7612,1,single
114,Pre,1,8,2,sound,0.60402,1,single
114,Pre,1,9,2,sound,1.1334,1,single
114,Pre,1,10,3,shape,1.1643,1,multi-first
114,Pre,1,10,3,sound,1.1743,1,multi-second
114,Pre,1,11,2,sound,1.0011,1,single
114,Pre,1,12,1,shape,0.76413,1,single
114,Pre,1,13,3,shape,2.2326,1,multi-first
114,Pre,1,13,3,sound,2.3116,1,multi-second
114,Pre,1,14,1,shape,0.96477,1,single
114,Pre,1,15,3,shape,1.5367,1,multi-first
114,Pre,1,15,3,sound,1.5607,1,multi-second
114,Pre,1,17,1,shape,0.63615,1,single
114,Pre,1,18,1,shape,0.61963,1,single
114,Pre,2,1,1,shape,0.65403,1,single
114,Pre,2,2,2,sound,1.3488,1,single
114,Pre,2,3,3,shape,1.9976,1,multi-first
114,Pre,2,3,3,sound,2.0116,1,multi-second
114,Pre,2,4,3,shape,1.3799,1,multi-second
114,Pre,2,4,3,sound,1.3579,1,multi-first
114,Pre,2,5,2,sound,1.5473,1,single
114,Pre,2,6,2,sound,0.92335,1,single
114,Pre,2,7,1,shape,1.0119,1,single
114,Pre,2,8,1,shape,0.68637,1,single
114,Pre,2,9,3,shape,1.6283,1,multi-second
114,Pre,2,9,3,sound,1.6183,1,multi-first
114,Pre,2,10,3,shape,1.0337,1,multi-second
114,Pre,2,10,3,sound,1.0047,1,multi-first
114,Pre,2,11,1,shape,0.78415,1,single
114,Pre,2,12,2,sound,1.0803,1,single
114,Pre,2,13,2,sound,1.5904,1,single
114,Pre,2,15,2,sound,1.3484,1,single
114,Pre,2,16,1,shape,0.56007,1,single
114,Pre,2,17,3,shape,1.2673,1,multi-first
114,Pre,2,17,3,sound,1.2763,1,multi-second
114,Pre,2,18,3,shape,1.6942,1,multi-second
114,Pre,2,18,3,sound,1.6882,1,multi-first
114,Pre,3,1,1,shape,0.57819,1,single
114,Pre,3,2,2,sound,0.8661,1,single
114,Pre,3,3,2,sound,1.3531,1,single
114,Pre,3,4,3,shape,0.99619,1,multi-second
114,Pre,3,4,3,sound,0.97819,1,multi-first
114,Pre,3,5,1,shape,0.66611,1,single
114,Pre,3,6,2,sound,1.256,1,single
114,Pre,3,7,1,shape,0.96334,1,single
114,Pre,3,8,1,shape,0.90633,1,single
114,Pre,3,9,3,shape,1.5708,1,multi-first
114,Pre,3,9,3,sound,1.5948,1,multi-second
114,Pre,3,10,1,shape,0.92815,1,single
114,Pre,3,11,2,sound,1.3152,1,single
114,Pre,3,12,3,shape,1.1958,1,multi-first
114,Pre,3,12,3,sound,1.2398,1,multi-second
114,Pre,3,13,2,sound,0.74257,1,single
114,Pre,3,14,1,shape,0.82028,1,single
114,Pre,3,15,3,shape,1.1492,1,multi-second
114,Pre,3,15,3,sound,1.1402,1,multi-first
114,Pre,3,16,3,shape,1.582,1,multi-first
114,Pre,3,16,3,sound,1.591,1,multi-second
114,Pre,3,17,3,shape,1.674,1,multi-second
114,Pre,3,17,3,sound,1.654,1,multi-first
114,Pre,3,18,2,sound,1.2441,1,single
114,Pre,4,1,3,shape,1.6089,1,multi-first
114,Pre,4,1,3,sound,1.6599,1,multi-second
114,Pre,4,2,1,shape,0.72708,1,single
114,Pre,4,3,3,shape,1.424,1,multi-first
114,Pre,4,3,3,sound,1.449,1,multi-second
114,Pre,4,4,1,shape,0.87485,1,single
114,Pre,4,5,2,sound,1.3861,1,single
114,Pre,4,6,2,sound,1.254,1,single
114,Pre,4,7,3,shape,1.5438,1,multi-first
114,Pre,4,7,3,sound,1.5608,1,multi-second
114,Pre,4,8,1,shape,0.72055,1,single
114,Pre,4,9,1,shape,0.8773,1,single
114,Pre,4,10,2,sound,1.2431,1,single
114,Pre,4,11,3,shape,1.6581,1,multi-second
114,Pre,4,11,3,sound,1.6371,1,multi-first
114,Pre,4,13,1,shape,0.80699,1,single
114,Pre,4,14,3,shape,1.046,1,multi-second
114,Pre,4,14,3,sound,1.025,1,multi-first
114,Pre,4,15,2,sound,0.93195,1,single
114,Pre,4,16,2,sound,1.5992,1,single
114,Pre,4,17,3,shape,1.082,1,multi-first
114,Pre,4,17,3,sound,1.17,1,multi-second
114,Pre,4,18,2,sound,0.94818,1,single
114,Pre,5,1,3,shape,2.1857,1,multi-first
114,Pre,5,1,3,sound,2.2307,1,multi-second
114,Pre,5,2,1,shape,0.88917,1,single
114,Pre,5,3,1,shape,0.61321,1,single
114,Pre,5,4,3,shape,1.7391,1,multi-second
114,Pre,5,4,3,sound,1.6981,1,multi-first
114,Pre,5,5,3,shape,1.0476,1,multi-first
114,Pre,5,5,3,sound,1.1076,1,multi-second
114,Pre,5,6,2,sound,1.1557,1,single
114,Pre,5,7,2,sound,0.66665,1,single
114,Pre,5,8,2,sound,0.67095,1,single
114,Pre,5,9,2,sound,1.3273,1,single
114,Pre,5,10,3,shape,1.2875,1,multi-first
114,Pre,5,10,3,sound,1.3435,1,multi-second
114,Pre,5,11,2,sound,1.1513,1,single
114,Pre,5,12,1,shape,1.4532,1,single
114,Pre,5,13,3,shape,1.3731,1,multi-second
114,Pre,5,13,3,sound,1.3641,1,multi-first
114,Pre,5,14,1,shape,1.3165,1,single
114,Pre,5,15,3,shape,1.7624,1,multi-first
114,Pre,5,15,3,sound,1.8004,1,multi-second
114,Pre,5,16,2,sound,1.1951,1,single
114,Pre,5,17,1,shape,0.80423,1,single
114,Pre,5,18,1,shape,0.67668,1,single
114,Pre,6,1,1,shape,0.70347,1,single
114,Pre,6,2,2,sound,1.1017,1,single
114,Pre,6,3,3,shape,1.1434,1,multi-first
114,Pre,6,3,3,sound,1.2244,1,multi-second
114,Pre,6,4,3,shape,1.6914,1,multi-second
114,Pre,6,4,3,sound,1.6404,1,multi-first
114,Pre,6,5,2,sound,1.1834,1,single
114,Pre,6,6,2,sound,0.723,1,single
114,Pre,6,7,1,shape,0.71879,1,single
114,Pre,6,8,1,shape,0.60809,1,single
114,Pre,6,9,3,shape,1.5237,1,multi-first
114,Pre,6,9,3,sound,1.7347,1,multi-second
114,Pre,6,11,1,shape,0.55578,1,single
114,Pre,6,12,2,sound,1.0073,1,single
114,Pre,6,13,2,sound,1.0853,1,single
114,Pre,6,14,1,shape,0.84833,1,single
114,Pre,6,15,2,sound,1.2615,1,single
114,Pre,6,16,1,shape,0.62043,1,single
114,Pre,6,17,3,shape,1.887,1,multi-second
114,Pre,6,17,3,sound,1.862,1,multi-first
114,Pre,6,18,3,shape,1.5902,1,multi-second
114,Pre,6,18,3,sound,1.5642,1,multi-first
115,Pre,1,1,1,shape,0.79421,1,single
115,Pre,1,2,3,shape,0.97365,1,multi-first
115,Pre,1,2,3,sound,1.7226,1,multi-second
115,Pre,1,3,2,sound,0.80728,1,single
115,Pre,1,4,1,shape,1.2527,1,single
115,Pre,1,5,2,sound,1.3899,1,single
115,Pre,1,6,2,sound,0.59855,1,single
115,Pre,1,7,3,shape,1.0083,1,multi-first
115,Pre,1,7,3,sound,1.2673,1,multi-second
115,Pre,1,8,3,shape,1.2657,1,multi-first
115,Pre,1,8,3,sound,1.6367,1,multi-second
115,Pre,1,9,3,shape,1.0915,1,multi-first
115,Pre,1,9,3,sound,1.4665,1,multi-second
115,Pre,1,10,1,shape,1.2734,1,single
115,Pre,1,11,3,shape,1.3524,1,multi-first
115,Pre,1,11,3,sound,1.6974,1,multi-second
115,Pre,1,12,1,shape,0.80133,1,single
115,Pre,1,13,2,sound,1.5235,1,single
115,Pre,1,14,2,sound,0.7007,1,single
115,Pre,1,15,3,shape,1.0206,1,multi-first
115,Pre,1,15,3,sound,1.3466,1,multi-second
