sub,block,rest_block,trial_num,set_size,targ_or,resp,RT
219,5,15,9,8,2,2,0.34237
219,5,15,10,16,2,2,0.44574
219,5,15,11,8,1,1,0.352
219,5,15,12,8,2,2,0.56709
219,5,15,13,12,1,2,0.47762
219,5,15,14,12,1,1,0.40724
219,5,15,15,8,1,1,0.4296
219,5,15,16,16,2,2,0.52691
219,5,15,17,12,1,1,0.3425
219,5,15,18,16,2,2,0.35768
219,5,16,1,8,2,2,0.3698
219,5,16,2,12,2,2,0.36645
219,5,16,3,16,2,2,0.46881
219,5,16,4,12,2,2,0.36603
219,5,16,5,8,1,1,0.37415
219,5,16,6,12,1,2,0.37421
219,5,16,7,16,2,2,0.41409
219,5,16,8,8,1,1,0.67912
219,5,16,9,8,2,2,0.51958
219,5,16,10,16,1,1,0.41305
219,5,16,11,16,2,2,0.55907
219,5,16,12,16,2,1,0.43689
219,5,16,13,8,1,1,0.43976
219,5,16,14,12,1,1,0.40665
219,5,16,15,12,1,1,0.37315
219,5,16,16,12,2,2,0.62314
219,5,16,17,8,1,1,0.41478
219,5,16,18,16,2,2,0.5496
219,5,17,1,12,2,2,0.60779
219,5,17,2,16,1,1,0.45392
219,5,17,3,16,1,1,0.44514
219,5,17,4,12,2,2,0.55918
219,5,17,5,16,2,2,0.59053
219,5,17,6,8,2,2,0.43116
219,5,17,7,16,1,1,0.59694
219,5,17,8,16,2,2,0.35941
219,5,17,9,12,2,2,0.43027
219,5,17,10,12,2,1,0.44616
219,5,17,11,12,2,2,0.55778
219,5,17,12,8,1,1,0.57512
219,5,17,13,8,2,2,0.39954
219,5,17,14,8,1,1,0.4315
219,5,17,15,16,1,1,0.52638
219,5,17,16,12,1,1,0.46124
219,5,17,17,8,1,1,0.49446
219,5,17,18,8,2,2,0.57495
219,5,18,1,16,2,1,0.35967
219,5,18,2,12,1,1,0.49514
219,5,18,3,16,1,1,0.3821
219,5,18,4,8,2,1,0.50995
219,5,18,5,8,1,1,0.36789
219,5,18,6,16,1,1,0.39002
219,5,18,7,16,2,1,0.40637
219,5,18,8,8,2,2,0.99062
219,5,18,9,12,2,2,0.57439
219,5,18,10,12,1,1,0.40582
219,5,18,11,8,2,2,0.44594
219,5,18,12,16,1,1,0.45511
219,5,18,13,16,2,2,0.78202
219,5,18,14,12,1,1,0.7504
219,5,18,15,12,2,2,0.48625
219,5,18,16,12,2,2,0.39986
219,5,18,17,8,1,1,0.39884
219,5,18,18,8,2,2,0.69525
219,5,19,1,16,2,2,0.54519
219,5,19,2,12,1,1,0.46153
219,5,19,3,16,2,2,0.44718
219,5,19,4,8,2,2,0.42167
219,5,19,5,8,1,1,0.39202
219,5,19,6,12,1,1,0.70275
219,5,19,7,12,1,1,0.9502
219,5,19,8,8,1,1,0.359
219,5,19,9,8,1,1,0.51857
219,5,19,10,16,2,2,0.51082
219,5,19,11,16,1,1,0.42282
219,5,19,12,8,2,2,0.43136
219,5,19,13,16,2,2,0.4222
219,5,19,14,12,2,2,0.39018
219,5,19,15,12,1,1,0.43855
219,5,19,16,16,1,1,0.4863
219,5,19,17,12,2,1,0.40599
219,5,19,18,8,1,1,0.43021
219,5,20,1,16,1,1,0.61534
219,5,20,2,12,2,2,0.57465
219,5,20,3,16,2,2,0.38229
219,5,20,4,12,1,1,0.44587
219,5,20,5,8,2,1,0.47959
219,5,20,6,12,1,1,0.50919
219,5,20,7,16,2,1,0.36597
219,5,20,8,8,1,1,0.39318
219,5,20,9,8,1,1,0.47725
219,5,20,10,8,2,2,0.48013
219,5,20,11,8,2,2,0.35788
219,5,20,12,12,2,1,0.62243
219,5,20,13,16,1,1,0.44633
219,5,20,14,8,2,2,0.71088
219,5,20,15,16,2,2,0.35042
219,5,20,16,12,1,2,0.54198
219,5,20,17,16,2,2,0.51047
219,5,20,18,12,2,2,0.4225
219,5,21,1,16,1,2,0.85654
219,5,21,2,8,1,1,0.53536
219,5,21,3,16,2,2,0.53425
219,5,21,4,16,1,1,0.43681
219,5,21,5,16,2,2,0.47896
219,5,21,6,12,1,1,0.64754
219,5,21,7,16,1,1,0.46914
219,5,21,8,12,2,2,0.52763
219,5,21,9,12,2,2,0.46954
219,5,21,10,8,1,1,0.51897
219,5,21,11,8,1,1,0.44718
219,5,21,12,12,2,2,0.53378
219,5,21,13,12,1,1,0.66082
219,5,21,14,8,1,1,0.44667
219,5,21,15,8,1,2,0.53573
219,5,21,16,12,1,1,0.50962
219,5,21,17,8,2,2,0.42277
219,5,21,18,16,2,2,0.46277
219,5,22,1,8,1,1,0.40133
219,5,22,2,8,2,2,0.40755
219,5,22,3,12,1,1,0.37487
219,5,22,4,8,1,1,0.44654
219,5,22,5,8,1,2,0.35951
219,5,22,6,16,2,2,0.43005
219,5,22,7,16,1,1,0.38192
219,5,22,8,16,1,1,0.382
219,5,22,9,12,1,1,0.5029
219,5,22,10,16,2,1,0.92637
219,5,22,11,12,2,2,0.44633
219,5,22,12,12,1,1,0.38297
219,5,22,13,16,2,2,0.61432
219,5,22,14,8,1,1,0.43801
219,5,22,15,12,1,1,0.59139
219,5,22,16,8,1,1,0.58232
219,5,22,17,12,1,1,0.41415
219,5,22,18,16,2,2,0.67935
219,5,23,1,16,1,1,0.72851
219,5,23,2,16,2,2,0.59035
219,5,23,3,16,2,1,0.59829
219,5,23,4,16,2,2,0.57345
219,5,23,5,16,2,2,0.57382
219,5,23,6,8,2,2,0.4389
219,5,23,7,12,1,1,0.5514
219,5,23,8,16,2,2,0.51758
219,5,23,9,8,2,2,0.50351
219,5,23,10,12,2,2,0.36653
219,5,23,11,8,2,2,0.39826
219,5,23,12,12,1,1,0.63105
219,5,23,13,12,2,2,0.50173
219,5,23,14,12,2,2,0.49547
219,5,23,15,8,1,1,0.37424
219,5,23,16,8,1,1,0.39906
219,5,23,17,12,1,1,0.38232
219,5,23,18,8,1,2,0.47874
219,5,24,1,12,1,1,0.46548
219,5,24,2,12,1,2,0.56646
219,5,24,3,8,2,2,0.45424
219,5,24,4,16,1,1,0.46984
219,5,24,5,12,1,1,0.52664
219,5,24,6,8,1,1,0.54306
219,5,24,7,8,2,2,0.36625
219,5,24,8,8,1,1,0.55096
219,5,24,9,16,1,1,0.46244
219,5,24,10,8,1,1,0.46316
219,5,24,11,12,2,2,0.55906
219,5,24,12,16,2,2,0.42921
219,5,24,13,16,2,2,0.62252
219,5,24,14,16,1,1,0.54933
219,5,24,15,16,1,1,0.82286
219,5,24,16,12,1,1,0.55806
219,5,24,17,12,2,2,0.5196
219,5,24,18,8,2,2,0.60635
219,5,25,1,8,2,2,0.61702
219,5,25,2,12,2,2,0.49362
219,5,25,3,12,1,1,0.53652
219,5,25,4,16,1,1,0.39826
219,5,25,5,12,1,1,0.502
219,5,25,6,12,1,1,0.42297
219,5,25,7,8,1,1,0.48533
219,5,25,8,8,2,1,0.39824
219,5,25,9,8,1,1,0.6639
219,5,25,10,16,2,1,1.0865
219,5,25,11,12,1,1,0.38314
219,5,25,12,16,1,1,0.41441
219,5,25,13,8,2,2,0.46284
219,5,25,14,8,1,1,0.40726
219,5,25,15,16,2,2,0.49426
219,5,25,16,16,1,1,0.50906
219,5,25,17,12,2,1,0.58241
219,5,25,18,16,1,1,0.40507
219,5,26,1,16,1,1,0.44748
219,5,26,2,8,2,1,0.57519
219,5,26,3,16,2,2,0.55003
219,5,26,4,12,1,1,0.35883
219,5,26,5,12,1,1,0.4776
219,5,26,6,8,2,1,0.44801
219,5,26,7,12,1,1,0.39047
219,5,26,8,16,2,1,0.49436
219,5,26,9,8,1,1,0.47127
219,5,26,10,16,2,2,0.77352
219,5,26,11,12,2,2,0.53536
219,5,26,12,8,1,1,0.42983
219,5,26,13,16,1,1,0.74236
219,5,26,14,16,2,2,0.3973
219,5,26,15,12,1,1,0.48798
219,5,26,16,8,1,1,0.38194
219,5,26,17,12,1,1,0.43885
219,5,26,18,8,1,1,0.39148
219,5,27,1,12,1,1,0.5049
219,5,27,2,8,2,1,0.45517
219,5,27,3,16,1,1,0.43422
219,5,27,4,8,2,2,0.43054
219,5,27,5,8,2,1,0.37579
219,5,27,6,16,2,2,0.48665
219,5,27,7,12,1,1,0.3655
219,5,27,8,16,1,1,0.51082
219,5,27,9,8,1,1,0.38324
219,5,27,10,16,1,1,0.50956
219,5,27,11,12,2,2,0.52744
219,5,27,12,8,1,1,0.56644
219,5,27,13,12,1,1,0.39025
219,5,27,14,16,1,1,0.49491
219,5,27,15,12,1,1,0.40539
219,5,27,16,16,2,1,0.40661
219,5,27,17,12,1,1,0.39814
219,5,27,18,8,1,1,0.4558
219,5,28,1,8,1,1,0.42432
219,5,28,2,12,1,1,0.47975
219,5,28,3,12,1,1,0.45441
219,5,28,4,8,1,1,0.40725
219,5,28,5,16,1,1,0.43717
219,5,28,6,12,2,1,0.55984
219,5,28,7,16,2,2,0.53423
219,5,28,8,16,1,1,0.38219
219,5,28,9,16,2,1,0.44529
219,5,28,10,8,2,1,0.48807
219,5,28,11,8,2,2,0.4632
219,5,28,12,16,1,1,0.49377
219,5,28,13,8,2,2,0.37493
219,5,28,14,12,2,2,0.5196
219,5,28,15,16,1,1,0.46106
219,5,28,16,8,1,1,0.39131
219,5,28,17,12,2,2,0.66971
219,5,28,18,12,2,2,0.60703
219,5,29,1,8,2,2,0.43445
219,5,29,2,12,1,1,0.55776
219,5,29,3,16,1,1,0.44693
219,5,29,4,12,1,1,0.75853
219,5,29,5,8,1,1,0.3747
219,5,29,6,16,2,2,0.43869
219,5,29,7,16,2,2,0.49434
219,5,29,8,12,2,2,0.43835
219,5,29,9,16,1,2,0.5186
219,5,29,10,8,2,2,0.60745
219,5,29,11,16,1,1,0.35793
219,5,29,12,16,2,2,0.57458
219,5,29,13,8,1,1,0.42262
219,5,29,14,12,1,1,0.43914
219,5,29,15,8,1,1,0.75013
219,5,29,16,12,2,1,0.39079
219,5,29,17,8,2,2,0.47056
219,5,29,18,12,2,1,0.48708
219,5,30,1,16,1,1,0.38393
219,5,30,2,16,2,1,0.60626
219,5,30,3,8,2,2,0.43039
219,5,30,4,16,2,2,0.47879
219,5,30,5,8,2,2,0.48704
219,5,30,6,8,1,2,0.49481
219,5,30,7,12,2,2,0.35914
219,5,30,8,12,1,1,0.35747
219,5,30,9,16,2,2,0.46313
219,5,30,10,12,1,1,0.43886
219,5,30,11,12,1,1,0.49412
219,5,30,12,12,1,1,0.43768
219,5,30,13,16,1,1,0.44743
219,5,30,14,8,1,1,0.51141
219,5,30,15,16,2,2,0.42096
219,5,30,16,8,2,2,0.36808
219,5,30,17,8,2,2,0.50208
219,5,30,18,12,1,2,0.51947
219,5,31,1,12,2,2,0.38443
219,5,31,2,12,1,1,0.42232
219,5,31,3,8,1,1,0.46362
219,5,31,4,16,2,2,0.66017
219,5,31,5,16,1,1,0.5425
219,5,31,6,8,2,2,0.36677
219,5,31,7,12,2,2,0.39981
219,5,31,8,12,2,2,0.5105
219,5,31,9,8,2,2,0.39108
219,5,31,10,12,2,1,0.35795
219,5,31,11,16,2,2,0.61457
219,5,31,12,16,2,2,0.63746
219,5,31,13,8,1,1,0.4077
219,5,31,14,16,2,2,0.5725
219,5,31,15,12,1,1,0.47997
219,5,31,16,16,1,1,0.55719
219,5,31,17,8,1,1,0.53514
219,5,31,18,8,1,2,0.39971
219,5,32,1,16,2,2,0.50537
219,5,32,2,8,1,1,0.41411
219,5,32,3,8,1,1,0.37742
219,5,32,4,12,1,1,0.6588
219,5,32,5,12,1,1,0.4855
219,5,32,6,8,1,1,0.42374
219,5,32,7,12,2,2,0.50297
219,5,32,8,8,1,1,0.44715
219,5,32,9,16,2,2,0.4691
219,5,32,10,12,2,2,0.43058
219,5,32,11,16,1,1,0.54328
219,5,32,12,12,1,1,0.45439
219,5,32,13,16,1,1,0.54242
219,5,32,14,12,2,2,0.38271
219,5,32,15,8,1,1,0.37508
219,5,32,16,8,1,1,0.41443
219,5,32,17,16,1,1,0.3661
219,5,32,18,16,1,1,0.4146
219,6,1,1,16,1,1,0.50398
219,6,1,2,8,1,1,0.42294
219,6,1,3,8,2,2,0.5108
219,6,1,4,16,2,1,0.41537
219,6,1,5,12,1,1,0.64755
219,6,1,6,8,1,1,0.48738
219,6,1,7,8,1,2,0.4016
219,6,1,8,16,1,1,0.4633
219,6,1,9,8,1,1,0.53389
219,6,1,10,8,1,1,0.39979
219,6,1,11,12,1,1,0.40024
219,6,1,12,12,1,1,0.43924
219,6,1,13,12,2,2,0.50272
219,6,1,14,12,1,1,0.36716
219,6,1,15,12,1,1,0.38372
219,6,1,16,16,1,1,0.50247
219,6,1,17,16,1,1,0.38232
219,6,1,18,16,1,1,0.59121
219,6,2,1,16,1,1,0.45099
219,6,2,2,8,2,2,0.48832
219,6,2,3,8,1,1,0.3361
219,6,2,4,8,2,2,0.45419
219,6,2,5,8,1,1,0.3846
219,6,2,6,12,1,1,0.47848
219,6,2,7,12,1,1,0.36846
219,6,2,8,12,2,1,0.3585
219,6,2,9,12,1,1,0.47934
219,6,2,10,16,1,1,0.40723
219,6,2,11,16,1,1,0.62179
219,6,2,12,8,2,2,0.32103
219,6,2,13,16,1,1,0.37482
219,6,2,14,12,2,2,0.57443
219,6,2,15,12,1,1,0.36855
219,6,2,16,8,2,1,0.43895
219,6,2,17,16,2,1,0.43007
219,6,2,18,16,1,1,0.53615
219,6,3,1,8,2,2,0.37716
219,6,3,2,8,2,1,0.37509
219,6,3,3,16,2,2,0.47187
219,6,3,4,16,2,2,0.45467
219,6,3,5,8,1,1,0.34408
219,6,3,6,12,2,2,0.37542
219,6,3,7,8,2,1,0.35186
219,6,3,8,12,1,1,0.35864
219,6,3,9,16,2,2,0.55141
219,6,3,10,16,2,2,0.46305
219,6,3,11,16,2,1,0.37413
219,6,3,12,12,1,1,0.40751
219,6,3,13,12,1,1,0.39347
219,6,3,14,8,1,1,0.53374
219,6,3,15,12,1,1,0.51932
219,6,3,16,8,1,1,0.42354
219,6,3,17,12,1,1,0.39804
219,6,3,18,16,2,2,0.71869
219,6,4,1,8,2,2,0.4422
219,6,4,2,16,1,1,0.38926
219,6,4,3,16,2,2,0.50217
219,6,4,4,12,1,1,0.55216
219,6,4,5,16,1,1,0.38152
219,6,4,6,16,2,2,0.76725
219,6,4,7,8,2,2,0.39951
219,6,4,8,16,2,1,0.36651
219,6,4,9,8,2,2,0.4873
219,6,4,10,8,1,1,0.39908
219,6,4,11,12,2,2,0.60736
219,6,4,12,16,1,1,0.43046
219,6,4,13,12,2,2,0.63801
219,6,4,14,8,2,1,0.384
219,6,4,15,12,2,2,0.51164
219,6,4,16,8,2,2,0.37536
219,6,4,17,12,1,1,0.60655
219,6,4,18,12,2,2,0.40683
219,6,5,1,8,1,1,0.37823
219,6,5,2,8,2,2,0.36741
219,6,5,3,16,1,1,0.45348
219,6,5,4,12,2,2,0.38291
219,6,5,5,8,1,1,0.41554
219,6,5,6,8,2,2,0.35214
219,6,5,7,12,2,2,0.42303
219,6,5,8,12,2,2,0.44675
219,6,5,9,12,1,1,0.3579
219,6,5,10,12,2,2,0.41627
219,6,5,11,8,1,1,0.42293
219,6,5,12,16,1,1,0.46165
219,6,5,13,16,1,1,0.40724
219,6,5,14,16,1,1,0.45409
219,6,5,15,8,2,2,0.40828
219,6,5,16,16,1,2,0.51792
219,6,5,17,16,2,2,0.44681
219,6,5,18,12,1,1,0.47838
219,6,6,1,16,2,2,0.35306
219,6,6,2,16,1,1,0.40736
219,6,6,3,16,2,1,0.41499
219,6,6,4,12,1,1,0.44651
219,6,6,5,8,2,2,0.5024
219,6,6,6,16,1,1,0.39135
219,6,6,7,12,2,2,0.55877
219,6,6,8,8,1,1,0.39902
219,6,6,9,12,1,1,0.55099
219,6,6,10,12,1,1,0.70357
219,6,6,11,8,2,2,0.43926
219,6,6,12,8,2,2,0.43042
219,6,6,13,16,2,2,0.36787
219,6,6,14,8,1,1,0.3983
219,6,6,15,8,1,1,0.4639
219,6,6,16,12,1,1,0.43887
219,6,6,17,12,1,1,0.48559
219,6,6,18,16,1,1,0.51162
219,6,7,1,16,2,2,0.57619
219,6,7,2,16,2,1,0.38284
219,6,7,3,12,2,1,0.448
219,6,7,4,12,2,2,0.42246
219,6,7,5,8,2,2,0.43149
219,6,7,6,8,1,1,0.39106
219,6,7,7,8,2,2,0.44025
219,6,7,8,12,1,1,0.44638
219,6,7,9,16,2,2,0.45383
219,6,7,10,8,1,1,0.34388
219,6,7,11,16,1,1,0.52712
219,6,7,12,8,1,1,0.45415
219,6,7,13,16,2,2,0.57491
219,6,7,14,16,1,1,0.70313
219,6,7,15,12,2,2,0.45455
219,6,7,16,8,1,1,0.56678
219,6,7,17,12,2,2,0.40063
219,6,7,18,12,2,2,0.58177
219,6,8,1,16,1,1,0.8569
219,6,8,2,8,1,1,0.36685
219,6,8,3,16,2,1,0.46341
219,6,8,4,12,1,1,0.39063
219,6,8,5,12,2,2,0.37641
219,6,8,6,8,1,1,0.46994
219,6,8,7,16,1,1,0.59934
219,6,8,8,16,2,2,0.69452
219,6,8,9,8,2,1,0.35906
219,6,8,10,12,2,2,0.77472
219,6,8,11,8,1,1,0.48735
219,6,8,12,8,2,2,0.79303
219,6,8,13,12,1,1,0.49372
219,6,8,14,16,1,1,0.62304
219,6,8,15,12,1,1,0.43058
219,6,8,16,12,1,1,0.47037
219,6,8,17,8,2,2,0.43884
219,6,8,18,16,2,2,0.40756
219,6,9,1,8,1,1,0.42505
219,6,9,2,12,2,1,0.38255
219,6,9,3,8,2,2,0.40883
219,6,9,4,16,1,1,0.38213
219,6,9,5,16,2,2,0.43028
219,6,9,6,12,2,2,0.44688
219,6,9,7,12,1,1,0.49579
219,6,9,8,8,1,1,0.39887
219,6,9,9,12,1,2,0.53501
219,6,9,10,12,1,1,0.45533
219,6,9,11,16,2,2,0.55869
219,6,9,12,8,1,1,0.43107
219,6,9,13,16,1,1,0.48666
219,6,9,14,16,1,1,0.58245
219,6,9,15,8,1,1,0.39884
219,6,9,16,12,2,2,0.4474
219,6,9,17,8,1,1,0.4074
219,6,9,18,16,1,1,0.47047
219,6,10,1,12,2,2,0.55236
219,6,10,2,12,2,1,0.35162
219,6,10,3,12,1,1,0.36607
219,6,10,4,16,1,1,0.46169
219,6,10,5,8,2,2,0.31267
219,6,10,6,8,1,1,0.4477
219,6,10,7,12,1,1,0.4378
219,6,10,8,12,1,2,0.40008
219,6,10,9,16,1,1,0.39027
219,6,10,10,16,2,2,0.58283
219,6,10,11,8,1,1,0.41402
219,6,10,12,8,1,1,0.43111
219,6,10,13,16,2,1,0.50301
219,6,10,14,16,2,2,0.40688
219,6,10,15,16,1,1,0.52669
219,6,10,16,8,1,1,0.49544
219,6,10,17,12,1,1,0.61502
219,6,10,18,8,2,2,0.63092
219,6,11,1,16,2,2,0.55408
219,6,11,2,12,2,2,0.50262
219,6,11,3,8,2,1,0.47086
219,6,11,4,8,1,1,0.53597
219,6,11,5,8,2,2,0.40709
219,6,11,6,12,2,1,0.40632
219,6,11,7,12,2,2,0.44025
219,6,11,8,16,2,2,0.58948
219,6,11,9,12,2,2,0.63902
219,6,11,10,16,2,2,0.99948
219,6,11,11,16,1,1,0.60571
219,6,11,12,12,1,1,0.44763
219,6,11,13,12,1,2,0.55041
219,6,11,14,16,2,2,0.43081
219,6,11,15,8,2,2,0.41536
219,6,11,16,8,2,2,0.95091
219,6,11,17,8,2,2,0.6881
219,6,11,18,16,1,1,0.40668
219,6,12,1,16,2,2,0.40845
219,6,12,2,16,1,1,0.53416
219,6,12,3,12,1,1,0.39888
219,6,12,4,16,2,1,0.4556
219,6,12,5,8,1,1,0.39875
219,6,12,6,16,1,1,0.57557
219,6,12,7,12,2,2,0.67139
219,6,12,8,8,2,2,0.49507
219,6,12,9,8,2,2,0.36657
219,6,12,10,12,2,1,0.40667
219,6,12,11,8,1,1,0.39239
219,6,12,12,12,2,2,0.408
219,6,12,13,16,1,1,0.42982
219,6,12,14,16,2,2,0.37435
219,6,12,15,8,2,2,0.55109
219,6,12,16,12,1,1,0.39896
219,6,12,17,12,2,2,0.43913
219,6,12,18,8,2,2,0.57517
219,6,13,1,12,2,2,0.54554
219,6,13,2,8,1,1,0.83083
219,6,13,3,16,2,2,0.43268
219,6,13,4,8,2,2,0.60665
219,6,13,5,16,1,1,0.39073
219,6,13,6,16,1,1,0.3985
219,6,13,7,12,2,2,0.43087
219,6,13,8,8,1,1,0.3515
219,6,13,9,16,1,1,0.52548
219,6,13,10,8,1,1,0.40871
219,6,13,11,12,2,2,0.35042
219,6,13,12,12,1,1,0.52756
219,6,13,13,16,2,2,0.37293
219,6,13,14,12,1,1,0.57478
219,6,13,15,16,1,1,0.38965
219,6,13,16,8,1,1,0.31895
219,6,13,17,12,1,1,0.3199
219,6,13,18,8,2,1,0.48748
219,6,14,1,12,2,2,0.44756
219,6,14,2,16,2,2,0.57384
219,6,14,3,16,2,2,0.43801
219,6,14,4,12,2,2,0.39981
219,6,14,5,12,1,1,0.38247
219,6,14,6,8,2,2,0.31139
219,6,14,7,12,1,1,0.67106
219,6,14,8,16,2,2,0.41545
219,6,14,9,8,2,2,0.38342
219,6,14,10,16,1,1,0.34969
219,6,14,11,8,1,1,0.47941
219,6,14,12,8,1,1,0.37605
219,6,14,13,8,2,2,0.39937
219,6,14,14,12,1,1,0.38279
219,6,14,15,8,2,2,0.48021
219,6,14,16,16,2,2,0.43784
219,6,14,17,16,2,2,0.61387
219,6,14,18,12,2,2,0.37504
219,6,15,1,16,1,1,0.57456
219,6,15,2,12,2,2,0.28852
219,6,15,3,12,2,2,0.46176
219,6,15,4,12,1,1,0.50387
219,6,15,5,8,2,2,0.3997
219,6,15,6,16,1,1,0.44651
219,6,15,7,16,1,1,0.44541
219,6,15,8,8,2,2,0.39169
219,6,15,9,8,2,2,0.36831
219,6,15,10,16,2,2,0.47807
219,6,15,11,8,1,1,0.47911
219,6,15,12,8,2,2,0.37691
219,6,15,13,12,1,1,0.54248
219,6,15,14,12,1,1,0.5591
219,6,15,15,8,1,1,0.39166
219,6,15,16,16,2,2,0.44661
219,6,15,17,12,1,1,0.39846
219,6,15,18,16,2,2,0.42239
219,6,16,1,8,2,2,0.61688
219,6,16,2,12,2,1,0.64745
219,6,16,3,16,2,1,0.44606
219,6,16,4,12,2,2,0.51095
219,6,16,5,8,1,1,0.46423
219,6,16,6,12,1,1,0.40509
219,6,16,7,16,2,2,0.48718
219,6,16,8,8,1,1,0.59112
219,6,16,9,8,2,2,0.64038
219,6,16,10,16,1,1,0.43035
219,6,16,11,16,2,2,0.6626
219,6,16,12,16,2,1,0.44647
219,6,16,13,8,1,1,0.43027
219,6,16,14,12,1,1,0.48768
219,6,16,15,12,1,1,0.36674
219,6,16,16,12,2,2,0.50224
219,6,16,17,8,1,1,0.44778
219,6,16,18,16,2,2,0.5262
219,6,17,1,12,2,1,0.56024
219,6,17,2,16,1,1,0.48587
219,6,17,3,16,1,1,0.43106
219,6,17,4,12,2,2,0.39951
219,6,17,5,16,2,2,0.4309
219,6,17,6,8,2,2,0.55137
219,6,17,7,16,1,2,0.53416
219,6,17,8,16,2,1,0.47838
219,6,17,9,12,2,2,0.49574
219,6,17,10,12,2,2,0.43791
219,6,17,11,12,2,2,0.4952
219,6,17,12,8,1,1,0.72007
219,6,17,13,8,2,2,0.39102
219,6,17,14,8,1,1,0.4076
219,6,17,15,16,1,1,0.42267
219,6,17,16,12,1,1,0.47802
219,6,17,17,8,1,1,0.48055
219,6,17,18,8,2,2,0.43087
219,6,18,1,16,2,1,0.42465
219,6,18,2,12,1,1,0.42323
219,6,18,3,16,1,1,0.49502
219,6,18,4,8,2,2,0.37543
219,6,18,5,8,1,1,0.40018
219,6,18,6,16,1,1,0.413
219,6,18,7,16,2,2,0.49455
219,6,18,8,8,2,2,0.4393
219,6,18,9,12,2,2,0.51864
219,6,18,10,12,1,1,0.34451
219,6,18,11,8,2,2,0.83937
219,6,18,12,16,1,1,0.35854
219,6,18,13,16,2,2,0.48527
219,6,18,14,12,1,1,0.41576
219,6,18,15,12,2,1,0.67892
219,6,18,16,12,2,1,0.37438
219,6,18,17,8,1,1,0.43114
219,6,18,18,8,2,2,0.52808
219,6,19,1,16,2,2,0.48028
219,6,19,2,12,1,1,0.57469
219,6,19,3,16,2,2,0.89509
219,6,19,4,8,2,1,0.56692
219,6,19,5,8,1,2,0.64659
219,6,19,6,12,1,1,0.43888
219,6,19,7,12,1,1,0.42995
219,6,19,8,8,1,1,0.57561
219,6,19,9,8,1,1,0.41509
219,6,19,10,16,2,2,0.51082
219,6,19,11,16,1,2,0.65431
219,6,19,12,8,2,2,0.44753
219,6,19,13,16,2,1,0.42217
219,6,19,14,12,2,2,0.44755
219,6,19,15,12,1,1,0.55761
219,6,19,16,16,1,1,0.67962
219,6,19,17,12,2,2,0.56609
219,6,19,18,8,1,1,0.60859
219,6,20,1,16,1,1,0.5602
219,6,20,2,12,2,2,0.71063
219,6,20,3,16,2,2,0.5759
219,6,20,4,12,1,1,0.56536
219,6,20,5,8,2,2,0.6555
219,6,20,6,12,1,1,0.45549
219,6,20,7,16,2,2,0.47119
219,6,20,8,8,1,1,0.85511
219,6,20,9,8,1,1,0.52797
219,6,20,10,8,2,2,0.47012
219,6,20,11,8,2,2,0.57546
219,6,20,12,12,2,1,0.54317
219,6,20,13,16,1,1,0.50285
219,6,20,14,8,2,2,0.49487
219,6,20,15,16,2,2,0.55086
219,6,20,16,12,1,1,0.44651
219,6,20,17,16,2,2,1.1992
219,6,20,18,12,2,2,0.53481
219,6,21,1,16,1,1,0.45638
219,6,21,2,8,1,1,0.37517
219,6,21,3,16,2,2,0.37513
219,6,21,4,16,1,1,0.59007
219,6,21,5,16,2,2,0.52668
219,6,21,6,12,1,1,0.51157
219,6,21,7,16,1,1,0.63888
219,6,21,8,12,2,2,0.37479
219,6,21,9,12,2,2,0.6064
219,6,21,10,8,1,1,0.74308
219,6,21,11,8,1,2,0.53522
219,6,21,12,12,2,2,0.45589
219,6,21,13,12,1,1,0.47128
219,6,21,14,8,1,1,0.72662
219,6,21,15,8,1,1,0.46451
219,6,21,16,12,1,1,0.47087
219,6,21,17,8,2,2,0.45518
219,6,21,18,16,2,2,0.5248
219,6,22,1,8,1,1,0.51376
219,6,22,2,8,2,2,0.50048
219,6,22,3,12,1,1,0.39116
219,6,22,4,8,1,2,0.49572
219,6,22,5,8,1,1,0.47893
219,6,22,6,16,2,2,0.52754
219,6,22,7,16,1,1,0.52582
219,6,22,8,16,1,2,0.6382
219,6,22,9,12,1,1,0.81571
219,6,22,10,16,2,2,0.52657
219,6,22,11,12,2,2,0.52631
219,6,22,12,12,1,1,0.42319
219,6,22,13,16,2,2,0.52632
219,6,22,14,8,1,1,0.39933
219,6,22,15,12,1,1,0.49605
219,6,22,16,8,1,1,0.40672
219,6,22,17,12,1,1,0.56737
219,6,22,18,16,2,1,0.51774
219,6,23,1,16,1,1,0.38382
219,6,23,2,16,2,2,0.52785
219,6,23,3,16,2,1,0.50901
219,6,23,4,16,2,2,0.39071
219,6,23,5,16,2,1,0.55824
219,6,23,6,8,2,2,0.48801
219,6,23,7,12,1,1,0.5913
219,6,23,8,16,2,2,0.47758
219,6,23,9,8,2,2,0.52061
219,6,23,10,12,2,2,0.60614
219,6,23,11,8,2,2,0.61602
219,6,23,12,12,1,1,0.42285
219,6,23,13,12,2,2,0.55853
219,6,23,14,12,2,2,0.39229
219,6,23,15,8,1,1,0.39813
219,6,23,16,8,1,1,0.38333
219,6,23,17,12,1,1,0.43176
219,6,23,18,8,1,1,0.4384
219,6,24,1,12,1,1,0.47284
219,6,24,2,12,1,1,0.51108
219,6,24,3,8,2,2,0.34405
219,6,24,4,16,1,1,0.54259
219,6,24,5,12,1,1,0.40607
