sub,sess,run,trial_num,cond,shape_stim,shape_resp,shape_RT,shape_acc,sound_stim,sound_resp,sound_RT,sound_acc
110,1,6,6,3,1,1,1.151,1,1,1,1.0171,1
110,1,6,7,3,1,1,1.5316,1,1,1,1.3827,1
110,1,6,8,2,NaN,0,NaN,0,1,1,1.0592,1
110,1,6,9,2,NaN,0,NaN,0,2,2,0.9162,1
110,1,6,10,2,NaN,0,NaN,0,1,1,0.87212,1
110,1,6,11,3,2,2,1.6681,1,1,1,1.5731,1
110,1,6,12,3,2,2,1.5352,1,2,2,1.4112,1
110,1,6,13,3,1,1,2.8191,1,1,1,2.6871,1
110,1,6,14,2,NaN,0,NaN,0,2,2,1.0347,1
110,1,6,15,2,NaN,0,NaN,0,2,2,0.67338,1
110,1,6,16,1,1,1,0.80434,1,NaN,0,NaN,0
110,1,6,17,1,2,2,0.71701,1,NaN,0,NaN,0
110,1,6,18,1,2,2,0.69707,1,NaN,0,NaN,0
111,1,1,1,1,2,2,1.188,1,NaN,0,NaN,0
111,1,1,2,3,2,2,0.69676,1,2,2,1.7598,1
111,1,1,3,1,1,1,0.65983,1,NaN,0,NaN,0
111,1,1,4,1,1,1,1.0106,1,NaN,0,NaN,0
111,1,1,5,3,1,1,1.3869,1,2,2,1.3949,1
111,1,1,6,2,NaN,0,NaN,0,2,2,1.315,1
111,1,1,7,2,NaN,0,NaN,0,1,1,1.0604,1
111,1,1,8,2,NaN,0,NaN,0,2,2,0.77658,1
111,1,1,9,3,2,2,3.1034,1,1,1,3.5424,1
111,1,1,10,3,1,1,1.6632,1,1,1,2.0352,1
111,1,1,11,1,2,2,1.2117,1,NaN,0,NaN,0
111,1,1,12,3,1,1,2.1527,1,2,2,2.4297,1
111,1,1,13,2,NaN,0,NaN,0,1,1,1.0623,1
111,1,1,14,1,2,2,0.93669,1,NaN,0,NaN,0
111,1,1,15,3,1,1,2.1332,1,1,1,2.2312,1
111,1,1,16,2,NaN,0,NaN,0,2,2,1.1071,1
111,1,1,17,1,2,2,0.77833,1,NaN,0,NaN,0
111,1,1,18,2,NaN,0,NaN,0,1,1,1.1751,1
111,1,2,1,3,1,1,2.04,1,1,1,2.038,1
111,1,2,2,2,NaN,0,NaN,0,1,1,1.2869,1
111,1,2,3,1,1,1,1.1944,1,NaN,0,NaN,0
111,1,2,4,2,NaN,0,NaN,0,1,1,0.90943,1
111,1,2,5,3,2,2,1.1292,1,2,2,1.9692,1
111,1,2,6,3,2,1,1.8334,0,1,1,1.8314,1
111,1,2,7,1,2,2,1.0396,1,NaN,0,NaN,0
111,1,2,8,2,NaN,0,NaN,0,2,2,1.2342,1
111,1,2,9,2,NaN,0,NaN,0,2,2,0.84937,1
111,1,2,10,3,1,1,2.2495,1,2,2,2.3475,1
111,1,2,11,1,2,2,0.96229,1,NaN,0,NaN,0
111,1,2,12,3,1,1,1.332,1,2,2,1.415,1
111,1,2,13,2,NaN,0,NaN,0,1,1,1.0835,1
111,1,2,14,1,2,2,1.1242,1,NaN,0,NaN,0
111,1,2,15,3,1,1,1.7334,1,1,1,1.7184,1
111,1,2,16,2,NaN,0,NaN,0,2,2,1.2419,1
111,1,2,17,1,2,2,0.70536,1,NaN,0,NaN,0
111,1,2,18,1,1,1,1.0043,1,NaN,0,NaN,0
111,1,3,1,1,1,1,0.83,1,NaN,0,NaN,0
111,1,3,2,2,NaN,0,NaN,0,2,2,1.0662,1
111,1,3,3,1,2,2,0.87426,1,NaN,0,NaN,0
111,1,3,4,1,2,2,0.75036,1,NaN,0,NaN,0
111,1,3,5,3,1,1,2.0222,1,1,1,2.0152,1
111,1,3,6,1,2,2,0.72413,1,NaN,0,NaN,0
111,1,3,7,2,NaN,0,NaN,0,1,1,1.0556,1
111,1,3,8,2,NaN,0,NaN,0,2,2,1.169,1
111,1,3,9,2,NaN,0,NaN,0,2,2,0.89215,1
111,1,3,10,3,1,1,1.5001,1,2,2,1.5211,1
111,1,3,11,1,1,1,0.89497,1,NaN,0,NaN,0
111,1,3,12,3,2,2,1.2572,1,1,1,1.2552,1
111,1,3,13,2,NaN,0,NaN,0,1,1,0.94325,1
111,1,3,14,3,2,2,2.1101,1,1,1,2.1011,1
111,1,3,15,3,1,1,1.7429,1,2,2,1.8089,1
111,1,3,16,2,NaN,0,NaN,0,1,1,1.258,1
111,1,3,17,3,1,1,1.5661,1,2,2,1.6121,1
111,1,3,18,1,2,2,0.83602,1,NaN,0,NaN,0
111,1,4,1,1,1,1,0.96931,1,NaN,0,NaN,0
111,1,4,2,2,NaN,0,NaN,0,2,2,1.3575,1
111,1,4,3,3,2,2,2.444,1,2,2,2.468,1
111,1,4,4,1,1,1,0.72373,1,NaN,0,NaN,0
111,1,4,5,2,NaN,0,NaN,0,1,1,1.2701,1
111,1,4,6,2,NaN,0,NaN,0,1,1,1.1279,1
111,1,4,7,2,NaN,0,NaN,0,2,2,1.6389,1
111,1,4,8,2,NaN,0,NaN,0,2,2,0.78108,1
111,1,4,9,3,2,2,1.4229,1,1,1,1.4129,1
111,1,4,10,3,2,2,1.557,1,1,1,1.559,1
111,1,4,11,3,2,2,1.3041,1,1,1,1.2981,1
111,1,4,12,1,1,2,1.3589,0,NaN,0,NaN,0
111,1,4,13,3,1,1,2.2926,1,1,1,2.2756,1
111,1,4,14,1,2,2,1.3679,1,NaN,0,NaN,0
111,1,4,15,3,2,2,2.7737,1,2,2,2.7807,1
111,1,4,16,1,1,1,1.1079,1,NaN,0,NaN,0
111,1,4,17,1,1,1,0.84175,1,NaN,0,NaN,0
111,1,4,18,2,NaN,0,NaN,0,2,2,1.3749,1
111,1,5,1,1,2,2,0.66242,1,NaN,0,NaN,0
111,1,5,2,3,2,2,1.9794,1,2,2,2.0014,1
111,1,5,3,1,1,1,1.1831,1,NaN,0,NaN,0
111,1,5,4,1,1,1,1.3994,1,NaN,0,NaN,0
111,1,5,5,3,1,1,2.1131,1,2,2,2.1731,1
111,1,5,6,2,NaN,0,NaN,0,2,2,1.8135,1
111,1,5,7,2,NaN,0,NaN,0,1,1,0.87617,1
111,1,5,8,2,NaN,0,NaN,0,2,2,0.98659,1
111,1,5,9,3,2,2,1.5232,1,1,1,1.5061,1
111,1,5,10,3,1,1,2.0843,1,1,1,2.0983,1
111,1,5,11,1,2,2,1.9922,1,NaN,0,NaN,0
111,1,5,12,3,1,1,2.1723,1,2,2,2.2023,1
111,1,5,13,2,NaN,0,NaN,0,1,1,1.1316,1
111,1,5,14,1,2,2,0.97348,1,NaN,0,NaN,0
111,1,5,15,3,1,1,2.0713,1,1,1,1.9783,1
111,1,5,16,2,NaN,0,NaN,0,2,2,1.0823,1
111,1,5,17,1,2,2,0.95333,1,NaN,0,NaN,0
111,1,5,18,2,NaN,0,NaN,0,1,1,1.1646,1
111,1,6,1,3,1,1,2.0305,1,1,1,2.0345,1
111,1,6,2,2,NaN,0,NaN,0,1,1,1.1542,1
111,1,6,3,1,1,2,2.1262,0,NaN,0,NaN,0
111,1,6,4,2,NaN,0,NaN,0,1,1,2.1632,1
111,1,6,5,3,2,2,1.7731,1,2,2,1.8091,1
111,1,6,6,3,2,2,1.8643,1,1,1,1.8913,1
111,1,6,7,1,2,2,1.0892,1,NaN,0,NaN,0
111,1,6,8,2,NaN,0,NaN,0,2,2,1.723,1
111,1,6,9,2,NaN,0,NaN,0,2,2,0.94295,1
111,1,6,10,3,1,0,-4693.8,0,2,2,1.6813,1
111,1,6,11,1,2,2,0.76318,1,NaN,0,NaN,0
111,1,6,12,3,1,1,2.2972,1,2,2,2.3272,1
111,1,6,13,2,NaN,0,NaN,0,1,1,1.2962,1
111,1,6,14,1,2,2,1.7353,1,NaN,0,NaN,0
111,1,6,15,3,1,1,1.5982,1,1,1,1.6082,1
111,1,6,16,2,NaN,0,NaN,0,2,2,1.4574,1
111,1,6,17,1,2,0,-4805.8,0,NaN,0,NaN,0
111,1,6,18,1,1,1,0.9634,1,NaN,0,NaN,0
112,1,1,1,2,NaN,0,NaN,0,2,2,1.5136,1
112,1,1,2,1,2,2,0.98501,1,NaN,0,NaN,0
112,1,1,3,3,1,1,1.5701,1,1,1,1.5681,1
112,1,1,4,2,NaN,0,NaN,0,2,2,0.55398,1
112,1,1,5,3,2,2,1.481,1,1,1,1.494,1
112,1,1,6,1,1,1,0.64415,1,NaN,0,NaN,0
112,1,1,7,3,1,1,0.80805,1,2,2,0.87302,1
112,1,1,8,2,NaN,0,NaN,0,2,2,0.56604,1
112,1,1,9,3,1,1,0.93179,1,1,1,1.0388,1
112,1,1,10,1,1,1,0.57608,1,NaN,0,NaN,0
112,1,1,11,2,NaN,0,NaN,0,2,2,1.0011,1
112,1,1,12,2,NaN,0,NaN,0,1,1,0.91615,1
112,1,1,13,1,2,2,0.60236,1,NaN,0,NaN,0
112,1,1,14,3,2,2,1.2158,1,1,1,1.2067,1
112,1,1,15,1,1,1,0.4482,1,NaN,0,NaN,0
112,1,1,16,2,NaN,0,NaN,0,1,1,0.73047,1
112,1,1,17,3,2,2,0.72663,1,2,2,0.70561,1
112,1,1,18,1,2,2,0.67165,1,NaN,0,NaN,0
112,1,2,1,2,NaN,2,NaN,0,1,0,-14011,0
112,1,2,2,1,2,2,0.72319,1,NaN,0,NaN,0
112,1,2,3,3,2,2,1.9474,1,2,1,1.7814,0
112,1,2,4,1,1,1,0.69379,1,NaN,0,NaN,0
112,1,2,5,3,2,2,0.90951,1,2,2,0.8955,1
112,1,2,6,3,2,2,0.85673,1,1,1,0.85479,1
112,1,2,7,3,1,1,0.94188,1,2,2,0.92787,1
112,1,2,8,2,NaN,0,NaN,0,2,2,0.59967,1
112,1,2,9,2,NaN,0,NaN,0,1,1,0.58158,1
112,1,2,10,2,NaN,0,NaN,0,1,1,0.65187,1
112,1,2,11,1,1,1,0.44262,1,NaN,0,NaN,0
112,1,2,12,3,2,2,0.72654,1,1,1,0.73457,1
112,1,2,13,1,1,1,0.54991,1,NaN,0,NaN,0
112,1,2,14,1,1,1,0.60867,1,NaN,0,NaN,0
112,1,2,15,2,NaN,0,NaN,0,2,2,0.47171,1
112,1,2,16,2,NaN,0,NaN,0,1,1,0.79482,1
112,1,2,17,1,1,1,0.50273,1,NaN,0,NaN,0
112,1,2,18,3,2,2,0.88972,1,2,1,0.88574,0
112,1,3,1,3,2,2,1.2729,1,2,2,1.2489,1
112,1,3,2,3,2,2,0.70333,1,2,2,0.69134,1
112,1,3,3,3,1,1,0.71421,1,2,2,0.70724,1
112,1,3,4,2,NaN,0,NaN,0,1,1,0.93269,1
112,1,3,5,1,2,2,1.0491,1,NaN,0,NaN,0
112,1,3,6,2,NaN,0,NaN,0,1,1,0.74613,1
112,1,3,7,2,NaN,0,NaN,0,1,1,0.57451,1
112,1,3,8,2,NaN,0,NaN,0,2,2,0.70899,1
112,1,3,9,1,2,2,0.8008,1,NaN,0,NaN,0
112,1,3,10,1,1,1,0.46285,1,NaN,0,NaN,0
112,1,3,11,1,1,1,0.61878,1,NaN,0,NaN,0
112,1,3,12,2,NaN,0,NaN,0,2,2,0.51391,1
112,1,3,13,1,1,1,0.56076,1,NaN,0,NaN,0
112,1,3,14,3,1,1,0.96155,1,1,2,0.94258,0
112,1,3,15,3,2,2,0.90752,1,1,1,0.90949,1
112,1,3,16,1,2,2,0.71012,1,NaN,0,NaN,0
112,1,3,17,2,NaN,0,NaN,0,1,1,1.0449,1
112,1,3,18,3,1,1,1.0811,1,2,2,1.0281,1
112,1,4,1,1,1,1,0.58133,1,NaN,0,NaN,0
112,1,4,2,3,2,2,1.0128,1,1,1,1.0178,1
112,1,4,3,2,NaN,0,NaN,0,2,2,0.52693,1
112,1,4,4,2,NaN,0,NaN,0,1,1,0.63781,1
112,1,4,5,1,1,1,0.53473,1,NaN,0,NaN,0
112,1,4,6,2,NaN,0,NaN,0,2,2,0.44376,1
112,1,4,7,3,2,2,0.6917,1,1,1,0.7417,1
112,1,4,8,2,NaN,0,NaN,0,1,1,0.91457,1
112,1,4,9,3,1,1,0.93339,1,1,1,0.96441,1
112,1,4,10,1,1,1,0.73667,1,NaN,0,NaN,0
112,1,4,11,2,NaN,0,NaN,0,2,2,0.58567,1
112,1,4,12,1,2,2,0.52483,1,NaN,0,NaN,0
112,1,4,13,1,1,1,0.68191,1,NaN,0,NaN,0
112,1,4,14,3,2,2,0.82992,1,2,2,0.79287,1
112,1,4,15,2,NaN,0,NaN,0,2,2,1.5327,1
112,1,4,16,3,1,1,1.1047,1,1,1,1.0927,1
112,1,4,17,3,2,2,1.3025,1,2,2,1.2645,1
112,1,4,18,1,2,2,0.6507,1,NaN,0,NaN,0
112,1,5,1,2,NaN,0,NaN,0,2,2,1.0517,1
112,1,5,2,1,2,2,0.68736,1,NaN,0,NaN,0
112,1,5,3,3,1,1,0.81825,1,1,1,0.82521,1
112,1,5,4,2,NaN,0,NaN,0,2,2,0.54138,1
112,1,5,5,3,2,2,1.1081,1,1,1,1.1251,1
112,1,5,6,1,1,1,0.59228,1,NaN,0,NaN,0
112,1,5,7,3,1,1,1.0881,1,2,2,1.0651,1
112,1,5,8,2,NaN,0,NaN,0,2,2,0.71826,1
112,1,5,9,3,1,1,0.9645,1,1,1,0.95155,1
112,1,5,10,1,1,1,0.5398,1,NaN,0,NaN,0
112,1,5,11,2,NaN,0,NaN,0,2,2,0.51287,1
112,1,5,12,2,NaN,0,NaN,0,1,1,0.68176,1
112,1,5,13,1,2,2,0.5552,1,NaN,0,NaN,0
112,1,5,14,3,2,2,1.0098,1,1,1,0.96592,1
112,1,5,15,1,1,1,0.55786,1,NaN,0,NaN,0
112,1,5,16,2,NaN,0,NaN,0,1,1,0.66417,1
112,1,5,17,3,2,2,1.2974,1,2,1,1.3014,0
112,1,5,18,1,2,2,0.78111,1,NaN,0,NaN,0
112,1,6,1,2,NaN,0,NaN,0,1,1,0.87664,1
112,1,6,2,1,2,2,0.61911,1,NaN,0,NaN,0
112,1,6,3,3,2,2,1.2359,1,2,2,1.2169,1
112,1,6,4,1,1,1,0.6599,1,NaN,0,NaN,0
112,1,6,5,3,2,2,1.1228,1,2,2,1.0768,1
112,1,6,6,3,2,2,1.0208,1,1,1,1.0138,1
112,1,6,7,3,1,1,1.4285,1,2,2,1.4055,1
112,1,6,8,2,NaN,0,NaN,0,2,2,0.73397,1
112,1,6,9,2,NaN,0,NaN,0,1,1,0.68671,1
112,1,6,10,2,NaN,0,NaN,0,1,1,0.75272,1
112,1,6,11,1,1,2,2.2217,0,NaN,0,NaN,0
112,1,6,12,3,2,2,1.0133,1,1,1,1.0084,1
112,1,6,13,1,1,1,0.57448,1,NaN,0,NaN,0
112,1,6,14,1,1,1,0.53097,1,NaN,0,NaN,0
112,1,6,15,2,NaN,0,NaN,0,2,2,0.51528,1
112,1,6,16,2,NaN,0,NaN,0,1,1,0.79037,1
112,1,6,17,1,1,1,0.47634,1,NaN,0,NaN,0
112,1,6,18,3,2,2,1.2578,1,2,2,1.2278,1
113,1,1,1,3,1,1,1.9021,1,2,0,-2698.4,0
113,1,1,2,3,1,2,0.86916,0,1,2,3.8582,0
113,1,1,3,3,2,2,2.1196,1,2,2,2.1306,1
113,1,1,4,1,1,1,2.3208,1,NaN,0,NaN,0
113,1,1,5,2,NaN,0,NaN,0,2,2,1.1647,1
113,1,1,6,2,NaN,0,NaN,0,1,1,0.7856,1
113,1,1,7,2,NaN,0,NaN,0,2,2,0.73018,1
113,1,1,8,2,NaN,0,NaN,0,2,2,0.85656,1
113,1,1,9,1,2,1,0.99129,0,NaN,0,NaN,0
113,1,1,10,1,2,2,0.89143,1,NaN,0,NaN,0
113,1,1,11,3,1,1,2.5206,1,1,1,2.5316,1
113,1,1,12,1,2,2,1.4676,1,NaN,0,NaN,0
113,1,1,13,2,NaN,0,NaN,0,1,1,1.8582,1
113,1,1,14,1,1,1,0.95871,1,NaN,0,NaN,0
113,1,1,15,2,NaN,0,NaN,0,1,1,1.1648,1
113,1,1,16,3,1,1,1.8357,1,1,1,1.8417,1
113,1,1,17,3,2,2,1.2709,1,2,2,1.2809,1
113,1,1,18,1,2,2,1.1916,1,NaN,0,NaN,0
113,1,2,1,1,1,1,2.0116,1,NaN,0,NaN,0
113,1,2,2,2,NaN,0,NaN,0,1,1,0.77037,1
113,1,2,3,1,2,2,0.57813,1,NaN,0,NaN,0
113,1,2,4,1,2,2,0.80754,1,NaN,0,NaN,0
113,1,2,5,3,1,1,3.1624,1,2,2,3.1734,1
113,1,2,6,2,NaN,0,NaN,0,1,1,1.1354,1
113,1,2,7,2,NaN,0,NaN,0,2,2,1.1313,1
113,1,2,8,2,NaN,0,NaN,0,2,2,0.56745,1
113,1,2,9,3,2,2,2.6502,1,1,1,2.6482,1
113,1,2,10,3,2,2,0.98145,1,1,1,0.98745,1
113,1,2,11,3,2,2,1.0499,1,1,1,1.0379,1
113,1,2,12,1,2,2,2.1447,1,NaN,0,NaN,0
113,1,2,13,1,1,1,0.94228,1,NaN,0,NaN,0
113,1,2,14,3,1,1,2.4203,1,2,2,2.4273,1
113,1,2,15,3,1,1,1.0684,1,2,2,1.0744,1
113,1,2,16,1,1,1,1.8351,1,NaN,0,NaN,0
113,1,2,17,2,NaN,0,NaN,0,1,1,1.1303,1
113,1,2,18,2,NaN,0,NaN,0,2,2,0.87735,1
113,1,3,1,2,NaN,0,NaN,0,1,2,1.746,0
113,1,3,2,2,NaN,0,NaN,0,2,2,1.5374,1
113,1,3,3,1,2,2,1.3424,1,NaN,0,NaN,0
113,1,3,4,3,1,0,-3385.9,0,2,0,-3385.9,0
113,1,3,5,2,NaN,0,NaN,0,1,1,0.9815,1
113,1,3,6,2,NaN,0,NaN,0,2,2,1.6333,1
113,1,3,7,3,2,2,2.5468,1,1,1,2.5448,1
113,1,3,8,1,1,1,1.0493,1,NaN,0,NaN,0
113,1,3,9,3,1,1,2.6519,1,2,2,2.6659,1
113,1,3,10,3,1,1,1.4772,1,1,1,1.4892,1
113,1,3,11,3,2,2,1.7682,1,2,2,1.7782,1
113,1,3,12,2,NaN,0,NaN,0,1,1,1.164,1
113,1,3,13,2,NaN,0,NaN,0,2,2,0.80121,1
113,1,3,14,1,2,2,1.2572,1,NaN,0,NaN,0
113,1,3,15,3,1,1,1.6019,1,1,1,1.6129,1
113,1,3,16,1,2,2,1.1932,1,NaN,0,NaN,0
113,1,3,17,1,1,1,1.376,1,NaN,0,NaN,0
113,1,3,18,1,2,2,0.90493,1,NaN,0,NaN,0
113,1,4,1,1,2,2,0.85845,1,NaN,0,NaN,0
113,1,4,2,1,1,1,0.65915,1,NaN,0,NaN,0
113,1,4,3,1,1,1,1.5291,1,NaN,0,NaN,0
113,1,4,4,3,1,1,2.1832,1,2,2,2.1982,1
113,1,4,5,3,2,2,1.0453,1,2,2,1.0493,1
113,1,4,6,2,NaN,0,NaN,0,1,1,1.2491,1
113,1,4,7,3,1,1,1.6679,1,2,2,1.6829,1
113,1,4,8,2,NaN,0,NaN,0,2,2,1.1531,1
113,1,4,9,3,2,2,1.9159,1,1,1,1.9049,1
113,1,4,10,3,2,2,0.79198,1,1,1,0.81597,1
113,1,4,11,1,2,2,1.133,1,NaN,0,NaN,0
113,1,4,12,2,NaN,0,NaN,0,1,1,1.8418,1
113,1,4,13,3,1,1,1.3181,1,1,1,1.3471,1
113,1,4,14,2,NaN,0,NaN,0,1,1,1.1031,1
113,1,4,15,1,2,2,0.89888,1,NaN,0,NaN,0
113,1,4,16,1,1,1,0.77595,1,NaN,0,NaN,0
113,1,4,17,2,NaN,0,NaN,0,2,2,0.96187,1
113,1,4,18,2,NaN,0,NaN,0,2,2,0.81884,1
113,1,5,1,3,1,1,2.216,1,2,2,2.228,1
113,1,5,2,3,1,1,1.1892,1,1,1,1.1872,1
113,1,5,3,3,2,2,1.8515,1,2,2,1.8595,1
113,1,5,4,1,1,1,1.127,1,NaN,0,NaN,0
113,1,5,5,2,NaN,0,NaN,0,2,2,1.1305,1
113,1,5,6,2,NaN,0,NaN,0,1,1,0.90547,1
113,1,5,7,2,NaN,0,NaN,0,2,2,0.98728,1
113,1,5,8,2,NaN,0,NaN,0,2,2,0.85808,1
113,1,5,9,1,2,2,0.70044,1,NaN,0,NaN,0
113,1,5,10,1,2,2,1.1769,1,NaN,0,NaN,0
113,1,5,11,3,1,1,1.4053,1,1,1,1.4143,1
113,1,5,12,1,2,2,0.99567,1,NaN,0,NaN,0
113,1,5,13,2,NaN,0,NaN,0,1,1,0.98224,1
113,1,5,14,1,1,1,0.89609,1,NaN,0,NaN,0
113,1,5,15,2,NaN,0,NaN,0,1,1,0.83368,1
113,1,5,16,3,1,1,1.3274,1,1,1,1.3565,1
113,1,5,17,3,2,2,1.2761,1,2,2,1.2871,1
113,1,5,18,1,2,2,1.1605,1,NaN,0,NaN,0
113,1,6,1,1,1,1,1.358,1,NaN,0,NaN,0
113,1,6,2,2,NaN,0,NaN,0,1,1,1.0416,1
113,1,6,3,1,2,2,0.66677,1,NaN,0,NaN,0
113,1,6,4,1,2,2,1.8252,1,NaN,0,NaN,0
113,1,6,5,3,1,1,1.7222,1,2,2,1.7322,1
113,1,6,6,2,NaN,0,NaN,0,1,1,0.9722,1
113,1,6,7,2,NaN,0,NaN,0,2,2,1.6545,1
113,1,6,8,2,NaN,0,NaN,0,2,2,0.73522,1
113,1,6,9,3,2,2,2.2962,1,1,1,2.3022,1
113,1,6,10,3,2,2,0.77388,1,1,1,0.78388,1
113,1,6,11,3,2,2,0.6692,1,1,1,0.68319,1
113,1,6,12,1,2,2,2.0653,1,NaN,0,NaN,0
113,1,6,13,1,1,1,0.62732,1,NaN,0,NaN,0
113,1,6,14,3,1,1,1.7736,1,2,2,1.7966,1
113,1,6,15,3,1,1,0.84033,1,2,2,0.84232,1
113,1,6,16,1,1,1,0.98808,1,NaN,0,NaN,0
113,1,6,17,2,NaN,0,NaN,0,1,1,0.95481,1
113,1,6,18,2,NaN,0,NaN,0,2,2,1.1862,1
114,1,1,1,3,2,2,2.954,1,1,1,3.006,1
114,1,1,2,1,1,1,0.99921,1,NaN,0,NaN,0
114,1,1,3,1,1,1,0.78565,1,NaN,0,NaN,0
114,1,1,4,3,1,1,0.80226,1,1,1,0.79426,1
114,1,1,5,3,2,2,0.63244,1,2,2,0.68444,1
114,1,1,6,2,NaN,0,NaN,0,2,2,0.87072,1
114,1,1,7,2,NaN,0,NaN,0,2,2,0.7612,1
114,1,1,8,2,NaN,0,NaN,0,2,2,0.60402,1
114,1,1,9,2,NaN,0,NaN,0,1,1,1.1334,1
114,1,1,10,3,2,2,1.1643,1,2,2,1.1743,1
114,1,1,11,2,NaN,0,NaN,0,1,1,1.0011,1
114,1,1,12,1,1,1,0.76413,1,NaN,0,NaN,0
114,1,1,13,3,2,2,2.2326,1,1,1,2.3116,1
114,1,1,14,1,2,2,0.96477,1,NaN,0,NaN,0
114,1,1,15,3,2,2,1.5367,1,2,2,1.5607,1
114,1,1,16,2,NaN,0,NaN,0,1,1,2.6397,1
114,1,1,17,1,1,1,0.63615,1,NaN,0,NaN,0
114,1,1,18,1,1,1,0.61963,1,NaN,0,NaN,0
114,1,2,1,1,2,2,0.65403,1,NaN,0,NaN,0
114,1,2,2,2,NaN,0,NaN,0,2,2,1.3488,1
114,1,2,3,3,2,2,1.9976,1,1,1,2.0116,1
114,1,2,4,3,1,1,1.3799,1,1,1,1.3579,1
114,1,2,5,2,NaN,0,NaN,0,1,1,1.5473,1
114,1,2,6,2,NaN,0,NaN,0,2,2,0.92335,1
114,1,2,7,1,2,2,1.0119,1,NaN,0,NaN,0
114,1,2,8,1,2,2,0.68637,1,NaN,0,NaN,0
114,1,2,9,3,1,1,1.6283,1,2,2,1.6183,1
114,1,2,10,3,1,1,1.0337,1,2,2,1.0047,1
114,1,2,11,1,1,1,0.78415,1,NaN,0,NaN,0
114,1,2,12,2,NaN,0,NaN,0,2,2,1.0803,1
114,1,2,13,2,NaN,0,NaN,0,1,1,1.5904,1
114,1,2,14,1,2,2,2.235,1,NaN,0,NaN,0
114,1,2,15,2,NaN,0,NaN,0,1,1,1.3484,1
114,1,2,16,1,2,2,0.56007,1,NaN,0,NaN,0
114,1,2,17,3,1,1,1.2673,1,2,2,1.2763,1
114,1,2,18,3,1,1,1.6942,1,1,1,1.6882,1
114,1,3,1,1,2,2,0.57819,1,NaN,0,NaN,0
114,1,3,2,2,NaN,0,NaN,0,1,1,0.8661,1
114,1,3,3,2,NaN,0,NaN,0,1,1,1.3531,1
114,1,3,4,3,1,1,0.99619,1,2,2,0.97819,1
114,1,3,5,1,2,2,0.66611,1,NaN,0,NaN,0
114,1,3,6,2,NaN,0,NaN,0,1,1,1.256,1
114,1,3,7,1,1,1,0.96334,1,NaN,0,NaN,0
114,1,3,8,1,2,2,0.90633,1,NaN,0,NaN,0
114,1,3,9,3,2,2,1.5708,1,2,2,1.5948,1
114,1,3,10,1,1,1,0.92815,1,NaN,0,NaN,0
114,1,3,11,2,NaN,0,NaN,0,2,2,1.3152,1
114,1,3,12,3,2,2,1.1958,1,2,2,1.2398,1
114,1,3,13,2,NaN,0,NaN,0,2,2,0.74257,1
114,1,3,14,1,1,1,0.82028,1,NaN,0,NaN,0
114,1,3,15,3,1,1,1.1492,1,2,2,1.1402,1
114,1,3,16,3,2,2,1.582,1,1,1,1.591,1
114,1,3,17,3,1,1,1.674,1,1,1,1.654,1
114,1,3,18,2,NaN,0,NaN,0,1,1,1.2441,1
114,1,4,1,3,2,2,1.6089,1,2,2,1.6599,1
114,1,4,2,1,2,2,0.72708,1,NaN,0,NaN,0
114,1,4,3,3,2,2,1.424,1,1,1,1.449,1
114,1,4,4,1,1,1,0.87485,1,NaN,0,NaN,0
114,1,4,5,2,NaN,0,NaN,0,1,1,1.3861,1
114,1,4,6,2,NaN,0,NaN,0,1,1,1.254,1
114,1,4,7,3,1,1,1.5438,1,2,2,1.5608,1
114,1,4,8,1,2,2,0.72055,1,NaN,0,NaN,0
114,1,4,9,1,1,1,0.8773,1,NaN,0,NaN,0
114,1,4,10,2,NaN,0,NaN,0,2,2,1.2431,1
114,1,4,11,3,1,1,1.6581,1,1,1,1.6371,1
114,1,4,12,1,1,2,0.63209,0,NaN,0,NaN,0
114,1,4,13,1,2,2,0.80699,1,NaN,0,NaN,0
114,1,4,14,3,1,1,1.046,1,2,2,1.025,1
114,1,4,15,2,NaN,0,NaN,0,1,1,0.93195,1
114,1,4,16,2,NaN,0,NaN,0,2,2,1.5992,1
114,1,4,17,3,2,2,1.082,1,2,2,1.17,1
114,1,4,18,2,NaN,0,NaN,0,1,1,0.94818,1
114,1,5,1,3,2,2,2.1857,1,1,1,2.2307,1
114,1,5,2,1,1,1,0.88917,1,NaN,0,NaN,0
114,1,5,3,1,1,1,0.61321,1,NaN,0,NaN,0
114,1,5,4,3,1,1,1.7391,1,1,1,1.6981,1
114,1,5,5,3,2,2,1.0476,1,2,2,1.1076,1
114,1,5,6,2,NaN,0,NaN,0,2,2,1.1557,1
114,1,5,7,2,NaN,0,NaN,0,2,2,0.66665,1
114,1,5,8,2,NaN,0,NaN,0,2,2,0.67095,1
114,1,5,9,2,NaN,0,NaN,0,1,1,1.3273,1
114,1,5,10,3,2,2,1.2875,1,2,2,1.3435,1
114,1,5,11,2,NaN,0,NaN,0,1,1,1.1513,1
114,1,5,12,1,1,1,1.4532,1,NaN,0,NaN,0
114,1,5,13,3,2,2,1.3731,1,1,1,1.3641,1
114,1,5,14,1,2,2,1.3165,1,NaN,0,NaN,0
114,1,5,15,3,2,2,1.7624,1,2,2,1.8004,1
114,1,5,16,2,NaN,0,NaN,0,1,1,1.1951,1
114,1,5,17,1,1,1,0.80423,1,NaN,0,NaN,0
114,1,5,18,1,1,1,0.67668,1,NaN,0,NaN,0
